CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
6037220100,California,Los Angeles,2297,1072,1225,24.9,7.9,56.6,0.0,8.3,0.0,1690,38098.0,15930.0,33667.0,15608.0,27.7,46.5,40.6,16.6,34.9,6.8,1.2,82.5,4.3,7.3,3.1,2.4,0.4,29.0,1001,77.0,17.0,6.0,0.0,10.3
6037221110,California,Los Angeles,3657,1844,1813,86.3,4.0,1.1,0.0,8.7,0.0,1170,30452.0,3354.0,13320.0,3059.0,36.2,62.1,10.4,35.7,22.4,10.6,20.9,41.2,2.9,45.8,5.6,1.3,3.3,38.0,1775,81.4,5.9,12.7,0.0,13.4
6037221120,California,Los Angeles,3075,1509,1566,95.3,1.1,1.5,0.0,2.0,0.0,1097,31530.0,2142.0,11562.0,1172.0,32.6,57.0,7.9,34.8,21.2,17.8,18.4,47.2,12.8,30.9,0.8,3.1,5.2,37.5,1493,77.2,6.2,16.7,0.0,15.2
6037221210,California,Los Angeles,3022,1555,1467,80.4,5.5,7.0,0.0,5.8,0.0,1399,33125.0,5940.0,15461.0,1712.0,26.4,40.8,14.6,37.5,18.6,13.7,15.6,50.8,16.8,27.0,1.2,0.0,4.3,34.8,1541,77.4,7.7,15.0,0.0,9.1
6037221220,California,Los Angeles,3782,2028,1754,82.8,0.8,1.1,0.0,9.8,5.3,1261,32301.0,4518.0,12552.0,1034.0,24.7,43.3,10.5,37.1,18.6,12.7,21.0,38.0,14.3,41.2,3.7,2.1,0.8,38.3,1978,80.3,5.9,13.8,0.0,13.5
6037221302,California,Los Angeles,5457,2758,2699,75.3,6.9,11.4,0.0,5.2,0.0,1809,36458.0,5548.0,12562.0,2196.0,34.3,48.8,10.9,40.8,14.2,13.0,21.1,46.5,12.8,33.3,1.3,3.1,2.9,40.4,2708,84.7,4.4,10.9,0.0,20.8
6037221303,California,Los Angeles,2613,1425,1188,71.3,8.0,8.5,0.5,9.9,0.0,1059,31688.0,3395.0,12863.0,2160.0,42.4,76.1,12.2,40.8,12.0,15.7,19.3,49.4,7.2,37.1,1.8,1.4,3.1,38.2,1225,77.1,4.1,18.8,0.0,15.6
6037221304,California,Los Angeles,3740,1602,2138,63.7,2.9,12.1,0.0,21.1,0.0,1629,31005.0,5191.0,14344.0,1868.0,28.5,38.9,17.7,34.1,16.8,10.0,21.4,55.4,9.2,28.4,0.7,4.2,2.3,35.1,1685,83.4,7.9,8.7,0.0,13.0
6037221401,California,Los Angeles,3169,1275,1894,37.5,7.8,48.3,0.1,3.7,0.0,1614,20465.0,4999.0,15394.0,2823.0,41.3,58.2,27.4,31.6,18.3,8.9,13.8,58.1,2.8,24.5,1.7,1.1,11.8,34.4,985,87.2,6.5,5.2,1.1,12.7
6037221402,California,Los Angeles,2926,1426,1500,50.4,7.9,22.8,0.0,16.5,0.0,1760,35547.0,12004.0,19038.0,3380.0,32.4,49.6,24.4,38.2,21.2,8.0,8.0,60.5,2.9,33.2,0.8,0.0,2.7,35.6,1318,84.7,6.1,9.2,0.0,7.3
6037221500,California,Los Angeles,3875,1737,2138,66.0,1.7,30.0,0.0,1.2,0.0,2029,30436.0,11805.0,14803.0,2891.0,38.4,56.3,13.3,41.4,20.2,4.8,20.4,61.0,5.2,27.5,2.8,3.4,0.1,35.4,1552,79.8,7.1,13.1,0.0,18.8
6037221601,California,Los Angeles,3486,1681,1805,78.5,4.4,11.7,0.0,5.0,0.0,1670,34054.0,7121.0,15911.0,1831.0,33.2,66.5,18.6,25.5,26.3,11.9,17.6,55.2,10.1,25.8,4.4,0.3,4.3,32.3,1676,85.3,4.4,10.4,0.0,9.3
6037221602,California,Los Angeles,3174,1597,1577,90.4,1.4,1.7,0.3,6.3,0.0,1026,30132.0,6163.0,11299.0,1760.0,34.8,40.1,14.8,37.6,20.6,15.1,11.8,52.0,14.1,24.9,5.2,2.1,1.7,38.4,1143,80.5,2.6,16.9,0.0,22.5
6037221710,California,Los Angeles,2632,1317,1315,67.2,6.5,11.1,0.0,13.7,0.0,1283,28000.0,4896.0,14103.0,1808.0,34.4,35.2,25.4,21.6,24.1,5.1,23.8,47.1,14.2,20.1,6.8,10.2,1.6,31.4,1197,83.8,7.7,8.5,0.0,10.5
6037221810,California,Los Angeles,2792,1260,1532,42.5,15.8,11.0,0.0,29.2,0.3,1293,14213.0,2689.0,8922.0,1334.0,61.1,77.4,42.4,17.6,20.0,9.5,10.5,37.7,6.1,19.0,11.4,21.9,3.9,28.5,989,87.1,8.1,4.9,0.0,13.3
6037221820,California,Los Angeles,3202,1546,1656,10.8,26.4,10.5,0.0,50.4,0.2,1378,16250.0,6991.0,12194.0,3921.0,62.8,87.6,54.4,13.9,28.0,0.0,3.7,24.1,7.1,11.5,34.3,18.2,4.8,23.0,1341,90.2,5.4,3.7,0.7,13.0
6037221900,California,Los Angeles,3592,1666,1926,30.2,22.0,7.1,0.0,39.4,0.0,2043,12253.0,1532.0,6282.0,1769.0,64.4,64.1,49.0,12.3,29.6,2.7,6.4,36.5,2.2,14.4,28.8,11.0,7.0,27.1,991,86.1,3.7,10.2,0.0,16.0
6037222001,California,Los Angeles,3021,1545,1476,58.9,9.4,28.7,0.2,0.8,0.0,1688,52661.0,16889.0,21218.0,3666.0,17.5,25.3,33.9,26.7,22.7,9.3,7.4,78.1,5.9,8.5,1.5,2.3,3.8,31.8,1371,65.8,17.9,16.3,0.0,9.4
6037222002,California,Los Angeles,4696,2282,2414,68.6,2.2,25.7,0.0,0.1,0.0,2383,41742.0,6852.0,14549.0,1775.0,16.7,31.3,16.3,28.3,25.5,10.6,19.3,63.7,7.6,21.3,0.0,6.1,1.2,34.3,2166,78.5,7.8,13.7,0.0,11.8
6037222100,California,Los Angeles,3567,1624,1943,60.3,2.6,29.5,0.0,6.4,0.0,1846,32027.0,6689.0,14046.0,2407.0,31.0,43.4,17.4,35.8,15.8,12.1,18.9,49.6,15.9,16.3,1.4,8.5,8.4,34.2,1490,79.1,6.4,14.5,0.0,15.2
6037222200,California,Los Angeles,4147,2169,1978,68.7,5.5,19.8,0.0,3.6,0.0,1890,31708.0,5647.0,12957.0,1757.0,37.7,50.7,22.3,26.5,21.6,10.4,19.2,66.5,5.6,20.7,3.2,2.1,1.9,34.5,1904,83.2,8.0,8.7,0.0,9.5
6037222500,California,Los Angeles,5432,2800,2632,69.8,1.2,22.4,0.0,2.6,0.0,2178,32850.0,5890.0,12967.0,2148.0,34.9,45.8,16.2,29.1,23.8,13.7,17.2,60.8,3.7,24.7,1.9,6.2,2.8,33.5,2122,78.5,6.3,15.2,0.0,14.0
6037222600,California,Los Angeles,5530,2932,2598,51.4,7.2,23.6,0.0,14.6,2.1,2880,26575.0,4732.0,11540.0,1186.0,41.5,31.9,24.3,30.9,27.9,11.2,5.7,55.4,3.8,17.0,8.9,13.0,1.9,28.2,2312,85.3,6.5,8.1,0.0,12.3
6037222700,California,Los Angeles,3797,1787,2010,9.1,44.9,4.2,0.2,34.6,0.4,3040,9236.0,4517.0,3749.0,1487.0,88.3,,37.7,15.3,40.9,1.1,5.1,19.8,1.5,7.7,54.2,9.5,7.3,12.2,727,94.5,1.1,4.4,0.0,25.2
6037224010,California,Los Angeles,2112,1201,911,57.6,12.8,19.8,0.4,8.6,0.0,1238,17843.0,3712.0,16806.0,3835.0,47.5,55.7,34.2,22.3,22.9,1.5,19.1,23.4,8.2,50.6,6.1,6.6,5.1,33.5,969,83.7,5.4,10.9,0.0,11.6
6037224020,California,Los Angeles,2517,1314,1203,87.4,4.3,4.8,1.2,1.7,0.0,918,21507.0,2628.0,11744.0,1910.0,44.6,63.3,10.1,18.4,11.4,13.8,46.3,47.5,7.4,31.5,9.9,0.6,3.1,27.2,1212,89.7,1.7,8.6,0.0,7.3
6037224200,California,Los Angeles,2441,1333,1108,93.5,1.8,1.1,0.0,3.5,0.0,754,23967.0,7037.0,12170.0,2421.0,32.6,36.2,11.6,32.6,20.8,11.8,23.2,35.9,15.2,34.6,4.8,7.7,1.7,30.7,1146,81.2,6.1,12.7,0.0,10.2
6037224310,California,Los Angeles,2189,1099,1090,86.7,5.1,3.2,0.7,3.5,0.0,618,27007.0,4618.0,9862.0,1314.0,42.6,55.3,16.7,30.1,19.6,16.6,17.0,33.5,13.2,42.3,1.5,5.6,3.9,34.8,827,81.3,4.4,14.4,0.0,21.4
6037224320,California,Los Angeles,3430,1671,1759,90.7,2.4,4.3,0.0,2.3,0.0,1198,29938.0,2606.0,11740.0,1830.0,33.4,49.6,14.6,19.7,26.5,19.9,19.2,47.7,10.2,28.0,6.0,4.9,3.2,33.6,1471,87.1,5.2,7.7,0.0,16.9
6037224410,California,Los Angeles,3399,1831,1568,57.2,16.4,1.8,0.0,21.2,0.2,1514,26143.0,5827.0,13188.0,2043.0,43.0,47.3,43.0,18.8,22.1,5.1,11.0,46.8,8.2,14.2,7.7,16.8,6.3,26.7,1368,75.4,8.6,15.7,0.3,11.3
6037224420,California,Los Angeles,2460,1103,1357,83.8,6.1,3.7,0.0,4.6,0.0,1047,20560.0,4322.0,11002.0,1657.0,49.6,62.6,13.9,30.2,24.8,7.7,23.3,41.7,10.0,25.6,11.4,7.8,3.5,35.4,956,83.2,6.5,10.4,0.0,18.4
6037224600,California,Los Angeles,3377,1762,1615,90.5,3.4,3.9,0.0,1.0,0.6,1273,28650.0,6663.0,11801.0,2026.0,47.0,64.5,12.3,30.4,17.7,7.5,32.2,45.7,7.2,22.3,17.2,5.4,2.2,23.9,1346,88.3,7.6,4.1,0.0,8.2
6037224700,California,Los Angeles,6518,3148,3370,15.0,48.6,4.3,0.0,28.1,0.2,5066,10560.0,2620.0,6544.0,1097.0,81.3,92.3,43.9,17.3,32.7,2.2,3.9,23.1,4.7,8.5,42.0,17.9,3.8,19.2,2180,91.5,5.0,3.3,0.2,17.1
6037226001,California,Los Angeles,2258,1140,1118,92.9,0.0,6.3,0.0,0.8,0.0,607,32115.0,12735.0,9285.0,1132.0,34.3,43.1,10.9,22.3,15.3,11.9,39.7,44.6,5.8,26.1,21.0,2.5,0.0,28.4,894,87.6,5.6,6.8,0.0,4.1
6037226002,California,Los Angeles,1598,1101,497,53.3,24.2,12.6,0.5,5.8,0.0,910,27017.0,7854.0,26542.0,4392.0,39.4,57.7,40.0,16.9,16.0,8.4,18.7,37.8,5.6,15.4,18.6,14.9,7.7,26.6,925,74.2,8.5,16.8,0.5,11.1
6037226410,California,Los Angeles,3669,1744,1925,94.6,0.2,1.0,0.5,1.9,0.0,1098,35625.0,5526.0,9248.0,1222.0,44.8,62.4,5.1,19.6,19.9,14.2,41.2,44.7,14.4,20.5,12.7,5.4,2.4,26.4,1532,87.3,4.8,7.9,0.0,11.3
6037226420,California,Los Angeles,5202,2670,2532,87.9,0.8,6.4,0.0,4.9,0.0,1651,25161.0,3992.0,9940.0,1264.0,36.6,52.2,6.0,18.0,22.7,12.1,41.3,42.1,11.1,24.2,10.8,10.3,1.5,27.0,2375,90.5,1.6,7.8,0.0,11.7
6037226700,California,Los Angeles,6594,3063,3531,97.0,0.0,2.1,0.0,0.5,0.0,1911,31810.0,4340.0,9487.0,1050.0,42.9,51.6,5.2,19.7,28.1,9.1,37.9,47.2,21.5,21.2,2.2,7.4,0.5,27.1,2871,88.4,3.5,8.1,0.0,10.0
6037227010,California,Los Angeles,4604,2318,2286,91.9,0.0,8.1,0.0,0.0,0.0,1263,31659.0,10755.0,9717.0,1466.0,38.1,49.4,8.3,26.7,21.7,8.5,34.8,56.5,14.5,13.8,2.0,8.1,5.1,27.4,1669,92.3,1.5,6.2,0.0,11.8
6037227020,California,Los Angeles,3661,1814,1847,92.7,0.5,5.6,0.0,0.9,0.0,1024,31964.0,5408.0,9166.0,1263.0,40.6,48.7,11.6,26.1,22.4,7.1,32.8,50.8,8.5,25.3,7.2,5.7,2.5,30.1,1509,86.4,4.3,9.3,0.0,8.9
6037228100,California,Los Angeles,5540,2916,2624,92.0,0.1,7.6,0.0,0.0,0.0,1690,36471.0,9993.0,9080.0,1132.0,38.6,50.5,9.1,17.3,25.7,8.4,39.5,49.0,9.6,24.8,4.0,3.8,8.9,30.1,2156,83.8,6.2,10.0,0.0,12.4
6037228210,California,Los Angeles,3749,1934,1815,83.6,0.1,13.6,0.1,2.2,0.3,1412,25129.0,5398.0,10170.0,1111.0,44.2,72.3,11.2,22.7,22.3,7.5,36.2,51.6,14.6,26.7,3.0,3.0,1.0,31.1,1449,84.3,8.4,7.2,0.0,10.3
6037228220,California,Los Angeles,4179,1979,2200,84.3,1.0,13.2,0.3,0.0,0.2,1295,31100.0,5326.0,9614.0,999.0,35.9,42.9,8.0,18.3,23.1,11.6,39.1,58.9,12.1,18.3,3.6,2.5,4.6,26.7,1659,86.6,6.4,7.0,0.0,8.2
6037228310,California,Los Angeles,4613,2476,2137,93.2,0.1,4.1,0.0,0.1,0.0,1274,32250.0,3557.0,10109.0,1089.0,39.9,59.6,9.0,14.0,20.9,15.8,40.4,56.5,10.9,21.4,5.5,2.7,2.9,29.5,1758,83.3,6.0,10.1,0.5,8.8
6037228320,California,Los Angeles,2985,1478,1507,89.1,0.3,9.9,0.0,0.0,0.0,928,24886.0,3112.0,9215.0,1037.0,45.1,59.9,5.1,17.7,32.3,11.4,33.5,54.3,12.8,24.2,4.7,3.1,0.9,29.1,1194,88.9,3.3,7.8,0.0,7.4
6037228410,California,Los Angeles,3265,1696,1569,95.3,2.1,1.6,0.3,0.7,0.0,954,31855.0,5149.0,9554.0,1734.0,39.5,58.3,4.9,15.6,29.4,10.5,39.6,53.0,10.9,22.8,6.4,4.2,2.7,27.7,1393,93.1,2.4,4.5,0.0,8.1
6037228420,California,Los Angeles,3379,1634,1745,87.3,0.8,11.5,0.0,0.4,0.0,1035,29572.0,3821.0,9946.0,1497.0,47.6,62.4,9.9,22.9,22.1,15.0,30.0,55.0,7.0,25.4,4.4,5.0,3.3,31.7,1397,88.8,6.2,5.1,0.0,10.5
6037228500,California,Los Angeles,4648,2463,2185,83.7,0.0,15.1,0.0,0.8,0.0,1548,28528.0,5636.0,10160.0,2179.0,45.6,65.1,11.2,34.2,17.2,13.7,23.8,63.7,5.7,22.8,5.1,0.0,2.7,31.7,1864,87.3,6.5,5.2,1.0,7.2
6037228600,California,Los Angeles,4856,2287,2569,90.1,2.0,5.0,0.0,0.0,2.6,1390,26200.0,8721.0,8574.0,1157.0,50.5,65.7,6.6,26.5,20.4,10.2,36.3,46.6,19.3,26.3,0.6,5.1,2.0,32.5,1927,85.2,3.3,11.5,0.0,10.7
6037228710,California,Los Angeles,3990,2018,1972,90.4,0.3,8.2,0.0,0.5,0.0,1069,27523.0,5059.0,9077.0,1384.0,49.0,66.2,5.9,22.5,22.1,10.4,39.1,69.2,9.5,14.7,1.3,4.0,1.3,32.1,1448,84.5,4.5,11.0,0.0,13.4
6037228720,California,Los Angeles,4341,2181,2160,90.4,0.4,9.1,0.0,0.0,0.0,1128,32984.0,6682.0,10376.0,1350.0,39.6,53.9,10.4,19.7,24.8,14.5,30.5,63.4,8.8,18.8,1.7,4.8,2.6,32.9,1641,84.9,2.9,10.4,1.8,9.8
6037228800,California,Los Angeles,5543,2745,2798,87.9,0.3,10.1,0.0,1.7,0.0,1808,29155.0,8251.0,9487.0,1341.0,37.5,56.5,6.9,21.4,24.8,15.0,31.9,64.3,16.7,11.1,3.9,1.1,2.9,27.7,1937,84.8,4.9,10.3,0.0,9.9
6037228900,California,Los Angeles,3054,1490,1564,86.0,0.0,9.9,0.0,4.0,0.2,997,17740.0,3829.0,8140.0,1243.0,51.2,69.5,9.4,29.8,22.4,7.7,30.7,66.1,7.1,16.6,8.1,0.0,2.2,31.7,935,80.2,12.4,7.4,0.0,13.5
6037229100,California,Los Angeles,4783,2328,2455,92.6,0.9,6.1,0.3,0.0,0.0,1467,37826.0,7122.0,10452.0,959.0,36.5,45.2,9.8,19.3,19.0,12.8,39.2,61.0,8.7,20.6,3.8,2.9,2.9,28.8,1987,90.4,3.5,6.1,0.0,7.8
6037229200,California,Los Angeles,4051,2103,1948,86.8,0.0,12.6,0.0,0.6,0.0,1135,20844.0,6339.0,9914.0,1210.0,43.8,51.5,8.4,23.1,27.8,8.4,32.2,56.0,15.5,17.3,2.1,3.4,5.7,32.6,1742,85.9,3.8,10.3,0.0,6.7
6037229300,California,Los Angeles,5772,2847,2925,88.8,0.3,10.6,0.0,0.0,0.0,1410,30200.0,5394.0,8329.0,1105.0,48.0,61.3,7.1,26.4,22.2,9.6,34.7,45.5,15.5,22.3,7.5,5.5,3.6,30.0,2055,87.0,2.2,10.6,0.2,11.7
6037229410,California,Los Angeles,3620,1672,1948,86.0,1.8,12.2,0.0,0.0,0.0,1277,27304.0,6158.0,8113.0,1339.0,53.3,69.7,9.4,22.8,29.0,12.9,25.9,55.5,14.6,22.5,2.3,0.0,5.2,27.0,1207,89.4,1.2,9.3,0.2,15.7
6037229420,California,Los Angeles,4626,2225,2401,87.5,1.2,10.6,0.0,0.0,0.0,1561,28646.0,7587.0,10153.0,1823.0,44.1,54.0,8.4,25.0,17.0,8.3,41.3,60.1,12.7,19.3,4.9,1.0,1.9,27.9,1754,86.7,4.5,8.8,0.0,10.9
6037231100,California,Los Angeles,3478,1807,1671,63.8,5.7,28.5,0.0,1.3,0.3,1794,27696.0,5907.0,10173.0,1853.0,54.2,60.6,14.0,19.2,25.0,9.8,32.1,44.5,8.5,26.2,16.8,2.2,1.7,28.7,1054,79.2,12.8,8.0,0.0,19.2
6037231210,California,Los Angeles,3492,1547,1945,73.3,0.0,23.8,0.4,1.6,0.0,1477,25298.0,4064.0,11971.0,1735.0,31.7,37.5,17.7,39.7,25.6,9.8,7.2,64.7,9.2,21.8,4.4,0.0,0.0,37.5,1443,83.2,9.4,7.4,0.0,16.5
6037231220,California,Los Angeles,4514,2174,2340,74.7,4.1,17.6,0.0,2.5,0.0,1960,23031.0,4390.0,9778.0,1361.0,42.6,54.9,7.8,39.2,15.9,14.9,22.2,54.6,9.1,26.0,1.7,2.6,5.9,36.9,1775,83.4,6.9,9.7,0.0,10.2
6037231300,California,Los Angeles,5234,2480,2754,71.8,1.4,23.9,0.0,1.5,0.0,2505,24867.0,7727.0,12090.0,2102.0,43.5,70.3,10.6,30.1,23.6,11.9,23.9,69.4,9.5,14.2,1.4,1.7,3.8,34.9,2113,79.7,5.3,15.0,0.0,9.0
6037231400,California,Los Angeles,4966,2299,2667,74.5,0.3,22.6,0.0,1.9,0.0,2287,35263.0,3631.0,13139.0,1308.0,23.6,35.0,8.5,41.6,21.1,10.2,18.6,61.3,15.6,18.5,0.0,1.2,3.4,40.0,2063,77.8,7.9,13.6,0.7,17.1
6037231500,California,Los Angeles,4772,2075,2697,52.7,0.3,38.7,0.0,2.7,0.0,2681,45948.0,4989.0,19021.0,4075.0,16.2,29.2,18.0,35.3,24.2,10.0,12.4,74.2,9.9,10.2,0.8,1.0,3.9,31.1,2052,70.8,16.3,12.4,0.5,11.1
6037231600,California,Los Angeles,6991,3218,3773,62.2,3.4,27.7,0.0,1.0,0.5,3418,35154.0,5084.0,14173.0,1710.0,31.8,37.0,10.5,27.9,26.2,18.3,17.1,62.0,8.4,22.6,0.9,2.2,3.9,40.2,2818,81.5,8.1,9.6,0.9,12.0
6037231710,California,Los Angeles,4357,2090,2267,80.3,0.8,17.2,0.0,0.0,0.0,1438,21721.0,5226.0,8593.0,1295.0,54.5,72.2,8.2,27.2,20.3,15.7,28.7,51.1,7.9,31.4,4.9,4.1,0.7,37.2,1482,76.7,4.5,18.0,0.8,11.3
6037231720,California,Los Angeles,5444,2693,2751,80.9,2.2,14.0,0.0,2.0,0.0,2100,29403.0,5161.0,10977.0,1453.0,38.4,48.2,8.4,29.7,16.2,12.2,33.5,53.5,7.4,28.7,3.3,3.1,4.0,36.8,2298,84.9,4.1,11.1,0.0,14.2
6037231800,California,Los Angeles,4645,2239,2406,89.6,0.3,9.2,0.5,0.2,0.0,1203,25000.0,8084.0,10008.0,1517.0,52.2,69.1,9.6,22.0,23.0,6.0,39.4,61.5,9.4,17.3,6.7,4.4,0.7,27.5,1901,83.7,7.0,9.2,0.0,9.0
6037231900,California,Los Angeles,5415,2729,2686,83.4,2.3,13.7,0.0,0.0,0.0,2064,26934.0,3525.0,10268.0,1432.0,43.8,61.0,8.3,32.0,21.4,10.3,28.1,49.0,14.6,26.6,4.9,3.4,1.5,35.3,1951,81.4,7.9,10.7,0.0,17.6
6037232110,California,Los Angeles,2979,1456,1523,76.1,0.4,22.8,0.0,0.1,0.0,1290,27325.0,3832.0,11471.0,1509.0,33.2,44.8,8.6,22.9,24.1,19.6,24.7,66.1,8.9,20.7,1.3,1.9,1.1,34.2,1156,87.8,4.9,7.3,0.0,12.2
